term,BRIDGE,BulkFormer_127M,BulkFormer_147M,BulkFormer_37M,BulkFormer_50M,BulkFormer_93M,ESM2_PCA512_prior,ESM3,Geneformer,Txn_Jatin,Txn_Jatin_contextual,scGPT
GO:0042476,0.4890048947325489,0.2089980489038549,0.18224071385477417,0.2721962362341067,0.27941708959432154,0.21151177501378862,0.550876646094011,0.36723696429256275,0.5464554818614861,0.5625963624424151,0.544374792302106,0.4488117849564686
GO:0042593,0.21692085785427895,0.12460032550286246,0.12104705777999838,0.15814798766061486,0.14320872505772642,0.17047338392403205,0.29195127648825675,0.20207252836162787,0.16314507874757372,0.30260850288057956,0.28489784618753283,0.16138541236018933
GO:0042632,0.4017735117104113,0.2902173257403947,0.4072172006870524,0.26847705491523155,0.2999978925647156,0.23987843509320494,0.5736689570546909,0.30166524306568665,0.5957600817456782,0.6080656304041748,0.3930254211041681,0.6593056220680213
GO:0043488,0.3283704605868096,0.13328634080542404,0.18895478043478192,0.14261600001861988,0.1911014661612759,0.1535594836773343,0.6222757538383475,0.6198716694675335,0.24824927998474922,0.6409536464215279,0.6324742777389118,0.29765708253583933
GO:0045089,0.3731183760079543,0.22888077818323788,0.22459782484335117,0.24271980441491722,0.28035926744542217,0.24099009945577096,0.43383457414616955,0.3159834930316802,0.33804520105990105,0.46789056694441994,0.45104796610725945,0.42827204229181304
GO:0045787,0.3848309960501182,0.3111911493314192,0.2611412388439212,0.21344750856640893,0.16260963894218786,0.24362669059589842,0.3111743150807386,0.31933701173416995,0.34516119904889253,0.33184947473495735,0.28681219704310223,0.33825473073510876
GO:0045814,0.3204780694416408,0.1414759856423409,0.1886160693648504,0.09539196276555038,0.13568151083009275,0.09986307339734968,0.6024398055648056,0.7094260337153291,0.24180389458718562,0.6376813013138997,0.5453880142444896,0.361758663121703
GO:0046034,0.2653967636681333,0.18982285268788437,0.1616958710351865,0.1573631902526317,0.15428825181202985,0.13415739615443018,0.7898115273337656,0.3949967739414126,0.18387580056053432,0.7874295996314157,0.664544046408387,0.1909050006476488
GO:0050679,0.33074239575271414,0.1886828412264113,0.21803794368766155,0.23054382293402564,0.23133864187501188,0.239484462799233,0.2736379833452908,0.28993261133913245,0.25718620446805074,0.2896625948165819,0.28876351156952407,0.247702120815289
GO:0050680,0.1792136602087031,0.16053026330731912,0.15591556445633903,0.1559391371878506,0.16347500735710227,0.14690222004481585,0.14557672814266223,0.1423461964069193,0.2351573406601406,0.15325563914763524,0.1493595326059513,0.14764319307513232
GO:0050731,0.32387210612494294,0.16984463148881077,0.21155982661304912,0.23634736519552033,0.1928966846612418,0.20969532551613285,0.4693944278297696,0.3604456189818553,0.2219777569049971,0.4972480086755267,0.35403001335287493,0.2213088797165213
GO:0050796,0.24792283241522423,0.21621310353983297,0.2558314451014257,0.26301880885961887,0.22306556138244332,0.32716094622060143,0.3461407256631846,0.4758607801612091,0.32297604509199357,0.41054472014901794,0.34291174094260296,0.3629285080772308
GO:0050890,0.24319081757596803,0.1512636150695273,0.16319368855348504,0.18352614463560624,0.17487552738584186,0.15340008686068543,0.23787533356714413,0.23471976088669536,0.22676859297612656,0.24712408034902644,0.19106640379051387,0.24950617027958305
GO:0051310,0.2595304350340879,0.45269151519151524,0.2159684272501925,0.17630956996305278,0.24107528192408828,0.23885584901614063,0.5362599372611629,0.6402894319085544,0.37786779574595797,0.5398245091223625,0.4797607396575502,0.533831484395286
GO:0051865,0.3485245033504445,0.32803388257060684,0.3689861262880262,0.3236663172141596,0.25288193977824125,0.3536059048884953,0.6929381762477433,0.9040132737403209,0.1499109673707938,0.6922877848129807,0.6553103261270763,0.2856625087704098
GO:0060828,0.2933300181523043,0.24203655005078833,0.22200023120041204,0.28966635142586233,0.22372977493581245,0.19883456379791828,0.3405518233914839,0.31042395975147236,0.19087603502993736,0.3452749670502816,0.3275118005319758,0.22138993435499754
GO:0061844,0.4457396384479717,0.2452673170177914,0.25659356301504266,0.3983743529198074,0.17452847805788982,0.37767741492218965,0.9071428571428571,0.7880952380952381,0.4763993316624895,0.9166666666666666,0.9242424242424242,0.7014790764790765
GO:0070555,0.39225431549355205,0.2078056864664106,0.12210457762166047,0.2621950857102081,0.2561231078192133,0.16832997195595553,0.47374149084697376,0.4142017334368382,0.3530139106087931,0.5075148538639868,0.4693992960900797,0.4159715260815299
GO:0090303,0.4203511229053024,0.17742240944213908,0.15521196482409497,0.2776936482530118,0.2422203990752378,0.1705636557772488,0.3209591082010965,0.3127466683573975,0.5255513267823994,0.36492691948574296,0.2521188419310078,0.4537332818184745
GO:0097190,0.242191215701318,0.19339656405100325,0.2856951353791536,0.25451942199460403,0.259247335860213,0.25815027643540545,0.2782995155397928,0.2729399933999552,0.22886235686883594,0.3052408197436057,0.27804717296794046,0.26520207155503644
GO:0097191,0.25582618805152646,0.22134103636857355,0.2121271855537607,0.230979584516912,0.21272411682318823,0.18055243945596955,0.41960927068793963,0.3461746606151245,0.23213273902428974,0.45131046426046734,0.33565537524077427,0.2599475735507362
GO:1901224,0.5344278683393516,0.23410985939412265,0.18033285924174675,0.15827627419135964,0.12108526647649533,0.16784874848476258,0.4733926704955552,0.21117770037386646,0.23330036494670642,0.5064819371442671,0.4615331152999266,0.5127052307076231
GO:2000781,0.3081651521005535,0.2537072950123622,0.20896765232754919,0.27148990366968634,0.31194446911582174,0.33826850516921275,0.4216149595396345,0.37401232737872137,0.3273099346390006,0.4495427463382453,0.39310035121045067,0.3776063995892493
GO:2001244,0.19065166685629764,0.20553263378212416,0.2168265521568135,0.15079351429961185,0.16740611365008434,0.23707762774942034,0.11542555902995022,0.30842533122902904,0.22424869337979095,0.11992579785651594,0.10294690011577372,0.4389762059670973
