index,model,panel,gene_symbol,mean,std
2276,Txn_Jatin,2_cancer,CHRM2,0.0010428354424959002,0.0014832700572541748
6656,Txn_Jatin,2_cancer,LHX3,0.0010425275156545,0.001805710625402152
800,Txn_Jatin,2_cancer,ARHGAP31,0.0010412341403268999,0.00159321254518237
11133,Txn_Jatin,2_cancer,SEC14L3,0.0010342433781356667,0.0016079539876083604
1910,Txn_Jatin,2_cancer,CD302,0.0010245412193245146,0.001700450745632556
11813,Txn_Jatin,2_cancer,SLIT3,0.0010231326507569333,0.0014122137698840999
7464,Txn_Jatin,2_cancer,MME,0.0010221833595387517,0.0017283450950673516
5644,Txn_Jatin,2_cancer,HSPB6,0.001018720955541841,0.001664273497754034
4428,Txn_Jatin,2_cancer,FLI1,0.0010178983756754742,0.001677443381443405
12986,Txn_Jatin,2_cancer,TM6SF1,0.0010160036895588667,0.001759770010993394
14538,Txn_Jatin,2_cancer,ZMYND19,0.0010142926860010999,0.001756806465899411
7782,Txn_Jatin,2_cancer,MUSK,0.0010130991947813334,0.0017547392784683878
11549,Txn_Jatin,2_cancer,SLC24A4,0.001012185149153479,0.0016732094333214865
1513,Txn_Jatin,2_cancer,CABLES2,0.0010098882997617335,0.0017491778451566708
13164,Txn_Jatin,2_cancer,TMEM273,0.0010085448231893,0.0014858927661270044
13331,Txn_Jatin,2_cancer,TOP2A,0.0010066489746159684,0.001483140941738134
3313,Txn_Jatin,2_cancer,DNA2,0.0010050466085553334,0.0017407917899926264
5179,Txn_Jatin,2_cancer,GRK5,0.0010021014126483333,0.0017356905610434585
1504,Txn_Jatin,2_cancer,C8B,0.0010008097104235666,0.001547674526778526
13125,Txn_Jatin,2_cancer,TMEM220,0.0009946599394134667,0.0017228015513175055
465,Txn_Jatin,2_cancer,ALDH18A1,0.0009946386549298,0.0015211163753514672
8090,Txn_Jatin,2_cancer,NEIL3,0.0009943123589593354,0.001564189705531931
3613,Txn_Jatin,2_cancer,ECRG4,0.0009901312423355668,0.0013306671637189989
10695,Txn_Jatin,2_cancer,RNF227,0.0009879287955259,0.0017111428681111831
2397,Txn_Jatin,2_cancer,CLEC1A,0.0009875398617488385,0.0015251604254495497
7467,Txn_Jatin,2_cancer,MMP11,0.0009861575678689,0.0014769986682194203
5007,Txn_Jatin,2_cancer,GPA33,0.0009854805990066,0.0016187440730355738
10298,Txn_Jatin,2_cancer,RASAL1,0.0009821416297328333,0.0013405625024064188
1810,Txn_Jatin,2_cancer,CCDC92B,0.0009813508273404,0.0016997494930033256
1848,Txn_Jatin,2_cancer,CCNE2,0.0009804831395107334,0.001522594923866124
1976,Txn_Jatin,2_cancer,CDCA3,0.0009797794733357,0.0016970278280305086
8553,Txn_Jatin,2_cancer,NXPH3,0.0009795146648773,0.0016965691663262856
6309,Txn_Jatin,2_cancer,KIF14,0.0009745676968115001,0.001416278210444056
8247,Txn_Jatin,2_cancer,NLRC4,0.0009707195559724,0.0015777078986470344
2667,Txn_Jatin,2_cancer,COX7A1,0.0009697363409402667,0.001679632612454477
11447,Txn_Jatin,2_cancer,SKA3,0.0009688616328268667,0.0015164736094320042
2442,Txn_Jatin,2_cancer,CLSPN,0.0009679807353777076,0.0014703191723030489
982,Txn_Jatin,2_cancer,ASPM,0.0009665322322696667,0.0015076052416360273
12453,Txn_Jatin,2_cancer,SUSD2,0.0009638881997749417,0.0015898219489194432
9895,Txn_Jatin,2_cancer,PRSS27,0.0009616252281038334,0.0016655837529158505
