token_id,gene_symbol
12328,SEC31A
12329,SEC31B
12330,SEC61A1
12331,SEC61A2
12332,SEC61B
12333,SEC61G
12334,SEC62
12335,SEC63
12336,SECISBP2
12337,SECISBP2L
12338,SEH1L
12339,SEL1L
12340,SEL1L2
12341,SEL1L3
12342,SELE
12343,SELENBP1
12344,SELENOF
12345,SELENOH
12346,SELENOI
12347,SELENOK
12348,SELENOM
12349,SELENON
12350,SELENOO
12351,SELENOP
12352,SELENOS
12353,SELENOT
12354,SELENOV
12355,SELENOW
12356,SELL
12357,SELP
12358,SELPLG
12359,SEM1
12360,SEMA3A
12361,SEMA3B
12362,SEMA3C
12363,SEMA3D
12364,SEMA3E
12365,SEMA3F
12366,SEMA3G
12367,SEMA4A
12368,SEMA4B
12369,SEMA4C
12370,SEMA4D
12371,SEMA4F
12372,SEMA4G
12373,SEMA5A
12374,SEMA5B
12375,SEMA6A
12376,SEMA6B
12377,SEMA6C
12378,SEMA6D
12379,SEMA7A
12380,SENP1
12381,SENP2
12382,SENP3
12383,SENP5
12384,SENP6
12385,SENP7
12386,SENP8
12387,SEPHS1
12388,SEPHS2
12389,SEPSECS
12390,SEPTIN1
12391,SEPTIN10
12392,SEPTIN11
12393,SEPTIN12
12394,SEPTIN14
12395,SEPTIN2
12396,SEPTIN3
12397,SEPTIN4
12398,SEPTIN5
12399,SEPTIN6
12400,SEPTIN7
12401,SEPTIN8
12402,SEPTIN9
12403,SERAC1
12404,SERBP1
12405,SERF2
12406,SERGEF
12407,SERINC1
12408,SERINC2
12409,SERINC3
12410,SERINC4
12411,SERINC5
12412,SERP1
12413,SERP2
12414,SERPINA10
12415,SERPINA11
12416,SERPINA12
12417,SERPINA5
12418,SERPINA6
12419,SERPINA7
12420,SERPINA9
12421,SERPINB10
12422,SERPINB11
12423,SERPINB12
12424,SERPINB13
12425,SERPINB2
12426,SERPINB5
12427,SERPINB7
12428,SERPINB8
12429,SERPINC1
12430,SERPIND1
12431,SERPINE1
12432,SERPINE2
12433,SERPINE3
12434,SERPINF1
12435,SERPINF2
12436,SERPING1
12437,SERPINH1
12438,SERPINI1
12439,SERPINI2
12440,SERTAD1
12441,SERTAD2
12442,SERTAD3
12443,SERTAD4
12444,SERTM1
12445,SERTM2
12446,SESN1
12447,SESN2
12448,SESN3
12449,SESTD1
12450,SETBP1
12451,SETD1A
12452,SETD1B
12453,SETD2
12454,SETD3
12455,SETD4
12456,SETD5
12457,SETD6
12458,SETD7
12459,SETDB1
12460,SETDB2
12461,SETMAR
12462,SETX
12463,SEZ6
12464,SEZ6L
12465,SEZ6L2
12466,SF1
12467,SF3A1
12468,SF3A2
12469,SF3A3
12470,SF3B1
12471,SF3B2
12472,SF3B3
12473,SF3B4
12474,SF3B5
12475,SF3B6
12476,SFI1
12477,SFMBT1
12478,SFMBT2
12479,SFN
12480,SFPQ
12481,SFR1
12482,SFRP1
12483,SFRP2
12484,SFRP4
12485,SFRP5
12486,SFSWAP
12487,SFT2D1
12488,SFT2D2
12489,SFT2D3
12490,SFTA2
12491,SFTPB
12492,SFTPC
12493,SFTPD
12494,SFXN1
12495,SFXN2
12496,SFXN3
12497,SFXN4
12498,SFXN5
12499,SGCA
12500,SGCB
12501,SGCD
12502,SGCE
12503,SGCG
12504,SGCZ
12505,SGF29
12506,SGIP1
12507,SGK1
12508,SGK2
12509,SGMS1
12510,SGMS2
12511,SGO1
12512,SGPL1
12513,SGPP1
12514,SGPP2
12515,SGSH
12516,SGSM1
12517,SGSM2
12518,SGSM3
12519,SGTA
12520,SGTB
12521,SH2B1
12522,SH2B2
12523,SH2B3
12524,SH2D1A
12525,SH2D2A
12526,SH2D3C
12527,SH2D4A
12528,SH2D4B
12529,SH2D5
12530,SH2D6
12531,SH2D7
12532,SH3BGR
12533,SH3BGRL
12534,SH3BGRL2
12535,SH3BGRL3
12536,SH3BP1
12537,SH3BP2
12538,SH3BP4
12539,SH3BP5
12540,SH3BP5L
12541,SH3D19
12542,SH3GL1
12543,SH3GL2
12544,SH3GL3
12545,SH3GLB1
12546,SH3GLB2
12547,SH3KBP1
12548,SH3PXD2A
12549,SH3PXD2B
12550,SH3RF1
12551,SH3RF2
12552,SH3RF3
12553,SH3TC1
12554,SH3TC2
12555,SH3YL1
12556,SHANK1
12557,SHANK2
12558,SHANK3
12559,SHARPIN
12560,SHB
12561,SHBG
12562,SHC1
12563,SHC2
12564,SHC3
12565,SHC4
12566,SHCBP1
12567,SHCBP1L
12568,SHD
12569,SHE
12570,SHF
12571,SHFL
12572,SHH
12573,SHISA2
12574,SHISA3
12575,SHISA4
12576,SHISA5
12577,SHISA6
12578,SHISA7
12579,SHISA8
12580,SHISA9
12581,SHISAL1
12582,SHISAL2A
12583,SHISAL2B
12584,SHKBP1
12585,SHLD1
12586,SHLD2
12587,SHLD3
12588,SHMT1
12589,SHMT2
12590,SHOC1
12591,SHOC2
12592,SHOX2
12593,SHPK
12594,SHPRH
12595,SHQ1
12596,SHROOM1
12597,SHROOM2
12598,SHROOM3
12599,SHROOM4
12600,SHTN1
12601,SIAE
12602,SIAH2
12603,SIAH3
12604,SIDT1
12605,SIDT2
12606,SIGIRR
12607,SIGLEC1
12608,SIGLEC15
12609,SIGMAR1
12610,SIK1
12611,SIK2
12612,SIK3
12613,SIKE1
12614,SIL1
12615,SILC1
12616,SIM1
12617,SIM2
12618,SIMC1
12619,SIN3A
12620,SIN3B
12621,SINHCAF
12622,SIPA1
12623,SIPA1L1
12624,SIPA1L2
12625,SIPA1L3
12626,SIRPA
12627,SIRPD
12628,SIRT1
12629,SIRT2
12630,SIRT3
12631,SIRT4
12632,SIRT5
12633,SIRT6
12634,SIRT7
12635,SIT1
12636,SIVA1
12637,SIX1
12638,SIX2
12639,SIX3
12640,SIX4
12641,SIX5
12642,SIX6
12643,SKA1
12644,SKA2
12645,SKA3
12646,SKAP1
12647,SKAP2
12648,SKI
12649,SKIDA1
12650,SKIL
12651,SKOR1
12652,SKOR2
12653,SKP1
12654,SKP2
12655,SLA
12656,SLA2
12657,SLAIN1
12658,SLAIN2
12659,SLAMF1
12660,SLAMF6
12661,SLAMF7
12662,SLAMF8
12663,SLAMF9
12664,SLBP
12665,SLC10A1
12666,SLC10A2
12667,SLC10A3
12668,SLC10A4
12669,SLC10A5
12670,SLC10A6
12671,SLC10A7
12672,SLC11A1
12673,SLC11A2
12674,SLC12A1
12675,SLC12A2
12676,SLC12A3
12677,SLC12A4
12678,SLC12A5
12679,SLC12A6
12680,SLC12A7
12681,SLC12A8
12682,SLC12A9
12683,SLC13A1
12684,SLC13A2
12685,SLC13A3
12686,SLC13A4
12687,SLC13A5
12688,SLC14A1
12689,SLC14A2
12690,SLC15A1
12691,SLC15A2
12692,SLC15A3
12693,SLC15A4
12694,SLC15A5
12695,SLC16A1
12696,SLC16A10
12697,SLC16A11
12698,SLC16A12
12699,SLC16A13
12700,SLC16A14
12701,SLC16A2
12702,SLC16A3
12703,SLC16A4
12704,SLC16A5
12705,SLC16A6
12706,SLC16A7
12707,SLC16A8
12708,SLC16A9
12709,SLC17A1
12710,SLC17A2
12711,SLC17A3
12712,SLC17A4
12713,SLC17A5
12714,SLC17A6
12715,SLC17A7
12716,SLC17A8
12717,SLC17A9
12718,SLC18A1
12719,SLC18A2
12720,SLC18A3
12721,SLC18B1
12722,SLC19A1
12723,SLC19A2
12724,SLC19A3
12725,SLC1A1
12726,SLC1A2
12727,SLC1A3
12728,SLC1A4
12729,SLC1A5
12730,SLC1A6
12731,SLC1A7
12732,SLC20A1
12733,SLC20A2
12734,SLC22A1
12735,SLC22A12
12736,SLC22A13
12737,SLC22A14
12738,SLC22A15
12739,SLC22A16
12740,SLC22A17
12741,SLC22A2
12742,SLC22A23
12743,SLC22A3
12744,SLC22A4
12745,SLC22A6
12746,SLC22A7
12747,SLC22A8
12748,SLC23A1
12749,SLC23A2
12750,SLC23A3
12751,SLC24A1
12752,SLC24A2
12753,SLC24A3
12754,SLC24A4
12755,SLC24A5
12756,SLC25A1
12757,SLC25A10
12758,SLC25A11
12759,SLC25A12
12760,SLC25A13
12761,SLC25A14
12762,SLC25A15
12763,SLC25A16
12764,SLC25A17
12765,SLC25A18
12766,SLC25A19
12767,SLC25A2
12768,SLC25A20
12769,SLC25A21
12770,SLC25A22
12771,SLC25A23
12772,SLC25A24
12773,SLC25A25
12774,SLC25A26
12775,SLC25A27
12776,SLC25A28
12777,SLC25A29
12778,SLC25A3
12779,SLC25A30
12780,SLC25A31
12781,SLC25A32
12782,SLC25A33
12783,SLC25A34
12784,SLC25A35
12785,SLC25A36
12786,SLC25A37
12787,SLC25A38
12788,SLC25A39
12789,SLC25A4
12790,SLC25A40
12791,SLC25A41
12792,SLC25A42
12793,SLC25A43
12794,SLC25A44
12795,SLC25A45
12796,SLC25A46
12797,SLC25A47
12798,SLC25A48
12799,SLC25A5
12800,SLC25A53
12801,SLC26A1
12802,SLC26A11
12803,SLC26A2
12804,SLC26A3
12805,SLC26A4
12806,SLC26A5
12807,SLC26A6
12808,SLC26A7
12809,SLC26A8
12810,SLC26A9
12811,SLC27A1
12812,SLC27A2
12813,SLC27A3
12814,SLC27A4
12815,SLC27A5
12816,SLC27A6
12817,SLC28A1
12818,SLC28A2
12819,SLC28A3
12820,SLC29A1
12821,SLC29A2
12822,SLC29A3
12823,SLC29A4
12824,SLC2A1
12825,SLC2A10
12826,SLC2A12
12827,SLC2A13
12828,SLC2A2
12829,SLC2A4
12830,SLC2A5
12831,SLC2A6
12832,SLC2A7
12833,SLC2A8
12834,SLC2A9
12835,SLC30A1
12836,SLC30A10
12837,SLC30A2
12838,SLC30A3
12839,SLC30A4
12840,SLC30A5
12841,SLC30A6
12842,SLC30A7
12843,SLC30A8
12844,SLC30A9
12845,SLC31A1
12846,SLC31A2
12847,SLC32A1
12848,SLC33A1
12849,SLC34A1
12850,SLC34A2
12851,SLC34A3
12852,SLC35A1
12853,SLC35A2
12854,SLC35A3
12855,SLC35A4
12856,SLC35A5
12857,SLC35B1
12858,SLC35B2
12859,SLC35B3
12860,SLC35B4
12861,SLC35C1
12862,SLC35D1
12863,SLC35D2
12864,SLC35D3
12865,SLC35E1
12866,SLC35E3
12867,SLC35E4
12868,SLC35F1
12869,SLC35F2
12870,SLC35F3
12871,SLC35F4
12872,SLC35F5
12873,SLC35F6
12874,SLC35G1
12875,SLC35G2
12876,SLC36A1
12877,SLC36A2
12878,SLC36A3
12879,SLC36A4
12880,SLC37A1
12881,SLC37A2
12882,SLC37A3
12883,SLC37A4
12884,SLC38A1
12885,SLC38A10
12886,SLC38A11
12887,SLC38A2
12888,SLC38A3
12889,SLC38A4
12890,SLC38A5
12891,SLC38A6
12892,SLC38A7
12893,SLC38A8
12894,SLC38A9
12895,SLC39A1
12896,SLC39A10
12897,SLC39A11
12898,SLC39A12
12899,SLC39A13
12900,SLC39A14
12901,SLC39A2
12902,SLC39A3
12903,SLC39A4
12904,SLC39A5
12905,SLC39A6
12906,SLC39A7
12907,SLC39A8
12908,SLC39A9
12909,SLC3A1
12910,SLC3A2
12911,SLC40A1
12912,SLC41A1
12913,SLC41A2
12914,SLC41A3
12915,SLC43A1
12916,SLC43A2
12917,SLC43A3
12918,SLC44A1
12919,SLC44A2
12920,SLC44A3
12921,SLC44A4
12922,SLC44A5
12923,SLC45A1
12924,SLC45A2
12925,SLC45A3
12926,SLC45A4
12927,SLC46A1
12928,SLC46A2
12929,SLC46A3
12930,SLC48A1
12931,SLC49A3
12932,SLC49A4
12933,SLC4A1
12934,SLC4A10
12935,SLC4A11
12936,SLC4A1AP
12937,SLC4A2
12938,SLC4A3
12939,SLC4A4
12940,SLC4A5
12941,SLC4A7
12942,SLC4A8
12943,SLC4A9
12944,SLC50A1
12945,SLC51A
12946,SLC51B
12947,SLC52A3
12948,SLC5A1
12949,SLC5A10
12950,SLC5A11
12951,SLC5A12
12952,SLC5A2
12953,SLC5A3
12954,SLC5A5
12955,SLC5A6
12956,SLC5A7
12957,SLC5A8
12958,SLC5A9
12959,SLC66A1
12960,SLC66A2
12961,SLC66A3
12962,SLC6A1
12963,SLC6A11
12964,SLC6A12
12965,SLC6A13
12966,SLC6A14
12967,SLC6A15
12968,SLC6A16
12969,SLC6A17
12970,SLC6A18
12971,SLC6A19
12972,SLC6A2
12973,SLC6A3
12974,SLC6A4
12975,SLC6A5
12976,SLC6A6
12977,SLC6A7
12978,SLC6A8
12979,SLC6A9
12980,SLC7A1
12981,SLC7A10
12982,SLC7A11
12983,SLC7A13
12984,SLC7A14
12985,SLC7A2
12986,SLC7A3
12987,SLC7A4
12988,SLC7A5
12989,SLC7A6
12990,SLC7A6OS
12991,SLC7A7
12992,SLC7A8
12993,SLC7A9
12994,SLC8A1
12995,SLC8A2
12996,SLC8A3
12997,SLC8B1
12998,SLC9A1
12999,SLC9A2
13000,SLC9A3
13001,SLC9A4
13002,SLC9A5
13003,SLC9A6
13004,SLC9A7
13005,SLC9A8
13006,SLC9A9
13007,SLC9B1
13008,SLC9B2
13009,SLC9C1
13010,SLCO1C1
13011,SLCO2A1
13012,SLCO2B1
13013,SLCO3A1
13014,SLCO4A1
13015,SLCO4C1
13016,SLCO5A1
13017,SLF1
13018,SLF2
13019,SLFN14
13020,SLFN5
13021,SLFNL1
13022,SLIRP
13023,SLIT1
13024,SLIT2
13025,SLIT3
13026,SLITRK1
13027,SLITRK2
13028,SLITRK3
13029,SLITRK4
13030,SLITRK5
13031,SLITRK6
13032,SLK
13033,SLMAP
13034,SLN
13035,SLPI
13036,SLTM
13037,SLU7
13038,SLURP1
13039,SLURP2
13040,SLX4
13041,SLX4IP
13042,SLX9
13043,SMAD1
13044,SMAD2
13045,SMAD3
13046,SMAD4
13047,SMAD5
13048,SMAD6
13049,SMAD7
13050,SMAD9
13051,SMAGP
13052,SMAP1
13053,SMAP2
13054,SMARCA1
13055,SMARCA2
13056,SMARCA4
13057,SMARCA5
13058,SMARCAD1
13059,SMARCAL1
13060,SMARCB1
13061,SMARCC1
13062,SMARCC2
13063,SMARCD1
13064,SMARCD2
13065,SMARCD3
13066,SMARCE1
13067,SMC1A
13068,SMC1B
13069,SMC2
13070,SMC3
13071,SMC4
13072,SMC5
13073,SMC6
13074,SMCHD1
13075,SMCO1
13076,SMCO2
13077,SMCO3
13078,SMCO4
13079,SMCP
13080,SMCR8
13081,SMDT1
13082,SMG1
13083,SMG5
13084,SMG6
13085,SMG7
13086,SMG8
13087,SMG9
13088,SMIM1
13089,SMIM10L1
13090,SMIM11
13091,SMIM12
13092,SMIM13
13093,SMIM14
13094,SMIM15
13095,SMIM17
13096,SMIM18
13097,SMIM19
13098,SMIM20
13099,SMIM22
13100,SMIM23
13101,SMIM24
13102,SMIM26
13103,SMIM29
13104,SMIM3
13105,SMIM30
13106,SMIM31
13107,SMIM32
13108,SMIM33
13109,SMIM34
13110,SMIM35
13111,SMIM36
13112,SMIM38
13113,SMIM39
13114,SMIM41
13115,SMIM43
13116,SMIM44
13117,SMIM45
13118,SMIM5
13119,SMIM7
13120,SMIM8
13121,SMIM9
13122,SMLR1
13123,SMNDC1
13124,SMO
13125,SMOC1
13126,SMOC2
13127,SMOX
13128,SMPD1
13129,SMPD2
13130,SMPD3
13131,SMPD4
13132,SMPD5
13133,SMPDL3A
13134,SMPDL3B
13135,SMPX
13136,SMR3A
13137,SMS
13138,SMTN
13139,SMTNL1
13140,SMTNL2
13141,SMU1
13142,SMUG1
13143,SMURF1
13144,SMURF2
13145,SMYD1
13146,SMYD2
13147,SMYD3
13148,SMYD4
13149,SMYD5
13150,SNAI1
13151,SNAI2
13152,SNAI3
13153,SNAP23
13154,SNAP25
13155,SNAP29
13156,SNAP47
13157,SNAP91
13158,SNAPC1
13159,SNAPC2
13160,SNAPC3
13161,SNAPC4
13162,SNAPC5
13163,SNAPIN
13164,SNCA
13165,SNCAIP
13166,SNCB
13167,SNCG
13168,SND1
13169,SNED1
13170,SNF8
13171,SNHG10
13172,SNHG11
13173,SNHG12
13174,SNHG14
13175,SNHG15
13176,SNHG16
13177,SNHG18
13178,SNHG20
13179,SNHG3
13180,SNHG5
13181,SNHG6
13182,SNHG7
13183,SNHG8
13184,SNHG9
13185,SNIP1
13186,SNN
13187,SNORA62
13188,SNORA64
13189,SNORC
13190,SNORD123
13191,SNORD32A
13192,SNORD33
13193,SNORD34
13194,SNORD35B
13195,SNORD61
13196,SNORD82
13197,SNPH
13198,SNRK
13199,SNRNP200
13200,SNRNP25
13201,SNRNP27
13202,SNRNP35
13203,SNRNP40
13204,SNRNP48
13205,SNRNP70
13206,SNRPA
13207,SNRPA1
13208,SNRPB
13209,SNRPB2
13210,SNRPC
13211,SNRPD1
13212,SNRPD2
13213,SNRPD3
13214,SNRPE
13215,SNRPF
13216,SNTA1
13217,SNTB1
13218,SNTB2
13219,SNTG1
13220,SNTG2
13221,SNTN
13222,SNU13
13223,SNUPN
13224,SNURF
13225,SNW1
13226,SNX1
13227,SNX10
13228,SNX11
13229,SNX12
13230,SNX13
13231,SNX14
13232,SNX15
13233,SNX16
13234,SNX17
13235,SNX18
13236,SNX19
13237,SNX2
13238,SNX20
13239,SNX21
13240,SNX22
13241,SNX24
13242,SNX25
13243,SNX27
13244,SNX3
13245,SNX30
13246,SNX31
13247,SNX32
13248,SNX33
13249,SNX4
13250,SNX5
13251,SNX6
13252,SNX7
13253,SNX8
13254,SNX9
13255,SOAT1
13256,SOAT2
13257,SOBP
13258,SOCS1
13259,SOCS2
13260,SOCS3
13261,SOCS4
13262,SOCS5
13263,SOCS6
13264,SOCS7
13265,SOD1
13266,SOD2
13267,SOD3
13268,SOHLH1
13269,SON
13270,SORBS1
13271,SORBS2
13272,SORBS3
13273,SORCS1
13274,SORCS2
13275,SORCS3
13276,SORD
13277,SORL1
13278,SORT1
13279,SOS1
13280,SOS2
13281,SOST
13282,SOSTDC1
13283,SOWAHA
13284,SOWAHB
13285,SOWAHC
13286,SOWAHD
13287,SOX1
13288,SOX10
13289,SOX11
13290,SOX12
13291,SOX13
13292,SOX14
13293,SOX15
13294,SOX17
13295,SOX18
13296,SOX2
13297,SOX21
13298,SOX3
13299,SOX30
13300,SOX4
13301,SOX5
13302,SOX6
13303,SOX7
13304,SOX8
13305,SOX9
13306,SP1
13307,SP110
13308,SP2
13309,SP3
13310,SP4
13311,SP5
13312,SP6
13313,SP7
13314,SP8
13315,SP9
13316,SPA17
13317,SPAAR
13318,SPACA1
13319,SPACA3
13320,SPACA4
13321,SPACA6
13322,SPACA7
13323,SPACA9
13324,SPAG1
13325,SPAG16
13326,SPAG17
13327,SPAG4
13328,SPAG5
13329,SPAG6
13330,SPAG7
13331,SPAG8
13332,SPAG9
13333,SPARC
13334,SPARCL1
13335,SPART
13336,SPAST
13337,SPATA1
13338,SPATA13
13339,SPATA16
13340,SPATA17
13341,SPATA18
13342,SPATA19
13343,SPATA2
13344,SPATA20
13345,SPATA21
13346,SPATA22
13347,SPATA24
13348,SPATA25
13349,SPATA2L
13350,SPATA3
13351,SPATA31E1
13352,SPATA32
13353,SPATA33
13354,SPATA4
13355,SPATA45
13356,SPATA46
13357,SPATA6
13358,SPATA6L
13359,SPATA7
13360,SPATA9
13361,SPATC1
13362,SPATC1L
13363,SPATS1
13364,SPATS2
13365,SPATS2L
13366,SPC24
13367,SPC25
13368,SPCS1
13369,SPCS2
13370,SPCS3
13371,SPDEF
13372,SPDL1
13373,SPDYA
13374,SPECC1
13375,SPECC1L
13376,SPEF1
13377,SPEF2
13378,SPEG
13379,SPEM1
13380,SPEM2
13381,SPEM3
13382,SPEN
13383,SPESP1
13384,SPG11
13385,SPG21
13386,SPG7
13387,SPHK1
13388,SPHK2
13389,SPHKAP
13390,SPI1
13391,SPIB
13392,SPIC
13393,SPICE1
13394,SPIDR
13395,SPIN1
13396,SPIN4
13397,SPINDOC
13398,SPINK1
13399,SPINK13
13400,SPINK14
13401,SPINK2
13402,SPINK4
13403,SPINK5
13404,SPINK6
13405,SPINK7
13406,SPINK8
13407,SPINT1
13408,SPINT2
13409,SPINT3
13410,SPINT4
13411,SPIRE1
13412,SPIRE2
13413,SPN
13414,SPNS1
13415,SPNS2
13416,SPNS3
13417,SPO11
13418,SPOCD1
13419,SPOCK1
13420,SPOCK2
13421,SPOCK3
13422,SPON1
13423,SPON2
13424,SPOP
13425,SPOPL
13426,SPOUT1
13427,SPP1
13428,SPP2
13429,SPPL2A
13430,SPPL2B
13431,SPPL2C
13432,SPPL3
13433,SPR
13434,SPRED1
13435,SPRED2
13436,SPRED3
13437,SPRING1
13438,SPRN
13439,SPRR1A
13440,SPRR1B
13441,SPRR3
13442,SPRR4
13443,SPRR5
13444,SPRTN
13445,SPRY1
13446,SPRY2
13447,SPRY3
13448,SPRY4
13449,SPRYD3
13450,SPRYD4
13451,SPRYD7
13452,SPSB1
13453,SPSB2
13454,SPSB3
13455,SPSB4
13456,SPTA1
13457,SPTAN1
13458,SPTB
13459,SPTBN1
13460,SPTBN2
13461,SPTBN4
13462,SPTBN5
13463,SPTLC1
13464,SPTLC2
13465,SPTLC3
13466,SPTSSB
13467,SPTY2D1
13468,SPX
13469,SPZ1
13470,SQLE
13471,SQOR
13472,SQSTM1
13473,SRA1
13474,SRARP
13475,SRBD1
13476,SRC
13477,SRCAP
13478,SRCIN1
13479,SRD5A1
13480,SRD5A2
13481,SRD5A3
13482,SREBF1
13483,SREBF2
13484,SREK1
13485,SREK1IP1
13486,SRF
13487,SRFBP1
13488,SRGAP1
13489,SRGAP2
13490,SRGAP3
13491,SRGN
13492,SRI
13493,SRL
13494,SRM
13495,SRMS
13496,SRP14
13497,SRP19
13498,SRP68
13499,SRP72
13500,SRP9
13501,SRPK1
13502,SRPK2
13503,SRPK3
13504,SRPRA
13505,SRPRB
13506,SRPX
13507,SRPX2
13508,SRR
13509,SRRD
13510,SRRM1
13511,SRRM2
13512,SRRM3
13513,SRRM4
13514,SRRT
13515,SRSF1
13516,SRSF10
13517,SRSF11
13518,SRSF12
13519,SRSF2
13520,SRSF3
13521,SRSF4
13522,SRSF5
13523,SRSF6
13524,SRSF7
13525,SRSF9
13526,SRXN1
13527,SRY
13528,SS18
13529,SS18L1
13530,SS18L2
13531,SSB
13532,SSBP1
13533,SSBP2
13534,SSBP3
13535,SSBP4
13536,SSC4D
13537,SSC5D
13538,SSH1
13539,SSH2
13540,SSH3
13541,SSMEM1
13542,SSNA1
13543,SSPN
13544,SSR1
13545,SSR2
13546,SSR3
13547,SSR4
13548,SSRP1
13549,SST
13550,SSTR1
13551,SSTR2
13552,SSTR3
13553,SSTR4
13554,SSTR5
13555,SSU72
13556,SSX2IP
13557,ST14
13558,ST18
13559,ST3GAL1
13560,ST3GAL2
13561,ST3GAL3
13562,ST3GAL4
13563,ST3GAL5
13564,ST3GAL6
13565,ST6GAL1
13566,ST6GAL2
13567,ST6GALNAC1
13568,ST6GALNAC2
13569,ST6GALNAC3
13570,ST6GALNAC4
13571,ST6GALNAC5
13572,ST6GALNAC6
13573,ST7
13574,ST7L
13575,ST8SIA1
13576,ST8SIA2
13577,ST8SIA3
13578,ST8SIA4
13579,ST8SIA5
13580,ST8SIA6
13581,STAB1
13582,STAB2
13583,STAC
13584,STAC2
13585,STAC3
13586,STAG1
13587,STAG2
13588,STAG3
13589,STAM
13590,STAM2
13591,STAMBP
13592,STAMBPL1
13593,STAP1
13594,STAP2
13595,STAR
13596,STARD10
13597,STARD13
13598,STARD3
13599,STARD3NL
13600,STARD4
13601,STARD5
13602,STARD6
13603,STARD7
13604,STARD8
13605,STARD9
13606,STAT1
13607,STAT2
13608,STAT3
13609,STAT4
13610,STAT5A
13611,STAT5B
13612,STAT6
13613,STAU1
13614,STAU2
13615,STBD1
13616,STC1
13617,STC2
13618,STEAP2
13619,STEAP3
13620,STEAP4
13621,STEEP1
13622,STIL
13623,STIM1
13624,STIM2
13625,STIMATE
13626,STING1
13627,STIP1
13628,STK10
13629,STK11
13630,STK11IP
13631,STK16
13632,STK17B
13633,STK24
13634,STK25
13635,STK26
13636,STK3
13637,STK31
13638,STK32A
13639,STK32B
13640,STK32C
13641,STK33
13642,STK35
13643,STK36
13644,STK38
13645,STK38L
13646,STK39
13647,STK4
13648,STK40
13649,STKLD1
13650,STMN1
13651,STMN2
13652,STMN3
13653,STMN4
13654,STMND1
13655,STMP1
13656,STN1
13657,STOM
13658,STOML1
13659,STOML2
13660,STOML3
13661,STON2
13662,STOX1
13663,STOX2
13664,STPG1
13665,STPG2
13666,STPG3
13667,STPG4
13668,STRA6
13669,STRA8
13670,STRADA
13671,STRADB
13672,STRAP
13673,STRBP
13674,STRIP1
13675,STRIP2
13676,STRIT1
13677,STRN
13678,STRN3
13679,STRN4
13680,STS
13681,STT3A
13682,STT3B
13683,STUB1
13684,STUM
13685,STX11
13686,STX12
13687,STX16
13688,STX17
13689,STX18
13690,STX19
13691,STX1A
13692,STX1B
13693,STX2
13694,STX3
13695,STX6
13696,STX7
13697,STX8
13698,STXBP1
13699,STXBP2
13700,STXBP3
13701,STXBP4
13702,STXBP5
13703,STXBP5L
13704,STXBP6
13705,STYK1
13706,STYX
13707,STYXL1
13708,STYXL2
13709,SUB1
13710,SUCLA2
13711,SUCLG1
13712,SUCLG2
13713,SUCNR1
13714,SUCO
13715,SUDS3
13716,SUFU
13717,SUGCT
13718,SUGP1
13719,SUGP2
13720,SUGT1
13721,SULF1
13722,SULF2
13723,SULT1B1
13724,SULT1C2
13725,SULT1E1
13726,SULT2B1
13727,SULT4A1
13728,SULT6B1
13729,SUMF1
13730,SUMF2
13731,SUMO1
13732,SUMO2
13733,SUMO3
13734,SUN1
13735,SUN2
13736,SUN3
13737,SUN5
13738,SUOX
13739,SUPT7L
13740,SUPV3L1
13741,SURF1
13742,SURF2
13743,SURF4
13744,SURF6
13745,SUSD1
13746,SUSD2
13747,SUSD3
13748,SUSD4
13749,SUSD5
13750,SUSD6
13751,SUV39H1
13752,SUV39H2
13753,SUZ12
13754,SV2A
13755,SV2B
13756,SV2C
13757,SVBP
13758,SVEP1
13759,SVIL
13760,SVIP
13761,SVOP
13762,SVOPL
13763,SWAP70
13764,SWI5
13765,SWSAP1
13766,SWT1
13767,SYAP1
13768,SYBU
13769,SYCE1
13770,SYCE1L
13771,SYCE2
13772,SYCE3
13773,SYCN
13774,SYCP1
13775,SYCP2
13776,SYCP2L
13777,SYDE1
13778,SYDE2
13779,SYF2
13780,SYK
13781,SYMPK
13782,SYN1
13783,SYN2
13784,SYN3
13785,SYNC
13786,SYNCRIP
13787,SYNDIG1
13788,SYNDIG1L
13789,SYNE1
13790,SYNE2
13791,SYNE3
13792,SYNE4
13793,SYNGAP1
13794,SYNGR1
13795,SYNGR2
13796,SYNGR3
13797,SYNGR4
13798,SYNJ1
13799,SYNJ2
13800,SYNJ2BP
13801,SYNM
13802,SYNPO
13803,SYNPO2
13804,SYNPO2L
13805,SYNPR
13806,SYNRG
13807,SYP
13808,SYPL1
13809,SYPL2
13810,SYS1
13811,SYT1
13812,SYT10
13813,SYT11
13814,SYT12
13815,SYT13
13816,SYT14
13817,SYT16
13818,SYT17
13819,SYT2
13820,SYT3
13821,SYT4
13822,SYT5
13823,SYT6
13824,SYT7
13825,SYT8
13826,SYT9
13827,SYTL1
13828,SYTL2
13829,SYTL3
13830,SYTL4
13831,SYTL5
13832,SYVN1
13833,SZRD1
13834,SZT2
13835,TAAR1
13836,TAAR2
13837,TAAR5
13838,TAAR6
13839,TAAR9
13840,TAB1
13841,TAB2
13842,TAB3
13843,TAC1
13844,TAC4
13845,TACC1
13846,TACC2
13847,TACC3
13848,TACO1
13849,TACR1
13850,TACR2
13851,TACR3
13852,TACSTD2
13853,TADA1
13854,TADA2A
13855,TADA2B
13856,TADA3
