espresso_auroc,espresso_auprc,raw_auroc,raw_auprc,delta_auroc,delta_auprc
0.6639520958083832,0.33392429616698294,0.6766467065868262,0.30783677660951053,-0.012694610778443027,0.026087519557472405
0.6847904191616767,0.2929147825480351,0.692934131736527,0.29315731963880026,-0.008143712574850248,-0.00024253709076516028
0.7209580838323353,0.27796616541466085,0.7238323353293413,0.2670670713928508,-0.0028742514970060418,0.010899094021810052
0.6895808383233533,0.3149888881812366,0.6862275449101796,0.27114910777874324,0.003353293413173697,0.04383978040249337
0.7674251497005988,0.39702662943953054,0.7655089820359282,0.3501068191683745,0.0019161676646706205,0.04691981027115605
0.8007185628742516,0.4785046111652542,0.8,0.4033579267962096,0.0007185628742515382,0.07514668436904465
0.7001197604790419,0.30683974929206126,0.7094610778443113,0.3141542470380621,-0.009341317365269441,-0.007314497746000848
0.768622754491018,0.33323815483165553,0.7839520958083833,0.3374414869908515,-0.015329341317365297,-0.004203332159195994
0.6299401197604791,0.22152295944087494,0.6347305389221558,0.23115049722372377,-0.004790419161676662,-0.009627537782848833
0.6129341317365269,0.27703657089276673,0.6177245508982036,0.29305008547444156,-0.004790419161676662,-0.016013514581674826
0.6883832335329341,0.33476925703765775,0.7080239520958084,0.3538982900836783,-0.019640718562874304,-0.019129033046020538
0.7611976047904192,0.44830432138570725,0.767185628742515,0.44402653172123185,-0.0059880239520957446,0.0042777896644753954
0.682874251497006,0.3309480635362848,0.6869461077844311,0.2897750188865656,-0.004071856287425124,0.041173044649719215
0.6548502994011978,0.29769785302522167,0.6340119760479043,0.2679863360330392,0.020838323353293497,0.029711516992182496
0.6124550898203592,0.20880978709163528,0.6172455089820359,0.2142019516236911,-0.004790419161676662,-0.005392164532055821
0.5889820359281437,0.19924068046830795,0.6007185628742515,0.2113747223510161,-0.011736526946107828,-0.012134041882708141
0.6119760479041916,0.28366272515171115,0.6320958083832335,0.269501585639968,-0.02011976047904196,0.014161139511743137
0.6991616766467066,0.2762804274705228,0.6982035928143713,0.24936832618406174,0.0009580838323353102,0.026912101286461043
0.7259880239520958,0.43919040727568615,0.7235928143712574,0.4194132524390328,0.0023952095808383866,0.01977715483665332
0.7779640718562875,0.3320963874619347,0.782754491017964,0.31519528094554855,-0.004790419161676551,0.016901106516386155
0.7353293413173653,0.38205820450824174,0.7403592814371258,0.3911327718034822,-0.005029940119760545,-0.009074567295240477
0.7968862275449102,0.5426133194238149,0.805748502994012,0.5653698708480106,-0.008862275449101786,-0.022756551424195748
0.7441916167664671,0.39019979627136514,0.7691017964071856,0.3743157185940523,-0.02491017964071851,0.015884077677312813
0.7554491017964071,0.3436604735998093,0.7609580838323353,0.3120445339497826,-0.0055089820359282005,0.03161593965002668
0.780119760479042,0.3739627554795952,0.7858682634730538,0.36494069256494743,-0.0057485029940118615,0.009022062914647744
0.7070658682634731,0.3090198866997777,0.7195209580838323,0.29481918071819324,-0.012455089820359255,0.01420070598158446
0.7183233532934131,0.30175808388949926,0.7176047904191616,0.2670218252638311,0.0007185628742515382,0.03473625862566815
0.6821556886227544,0.30490118507041886,0.7013173652694611,0.3104008385153527,-0.01916167664670665,-0.005499653444933861
0.6924550898203594,0.26276826531423864,0.7106586826347304,0.24564297002579044,-0.018203592814371006,0.017125295288448195
0.6694610778443113,0.2597770181899354,0.6697005988023952,0.30323089922706886,-0.00023952095808388307,-0.043453881037133435
0.7600000000000001,0.3552247057282352,0.7767664670658682,0.3312778063556877,-0.01676646706586804,0.023946899372547514
0.6263473053892216,0.24146843380832708,0.6354491017964072,0.23846234291706725,-0.00910179640718567,0.0030060908912598328
0.6982035928143713,0.3103981960275388,0.7099401197604791,0.3218708788149331,-0.011736526946107828,-0.011472682787394273
0.7008383233532934,0.30415558585415153,0.7058682634730539,0.2736475461856863,-0.005029940119760434,0.030508039668465214
0.621317365269461,0.19126875831358045,0.6217964071856288,0.1875831137649534,-0.00047904191616776615,0.0036856445486270484
0.7750898203592814,0.4932254988890845,0.7738922155688623,0.4461605481669412,0.0011976047904190823,0.04706495072214334
0.6991616766467066,0.2476501431407775,0.7235928143712576,0.269885653827621,-0.024431137724550966,-0.022235510686843485
0.622994011976048,0.2012736002150295,0.6416766467065869,0.21843245279934304,-0.018682634730538883,-0.017158852584313544
0.652694610778443,0.243839741696841,0.6598802395209582,0.256312987355027,-0.00718562874251516,-0.012473245658186
0.6840718562874252,0.29622477808956355,0.6917365269461078,0.28488115412110254,-0.007664670658682593,0.011343623968461003
0.7453892215568863,0.40746110188646556,0.7470658682634731,0.37808771584364465,-0.0016766467065868484,0.029373386042820915
0.7137724550898203,0.2857316255362787,0.7305389221556886,0.2760973512578004,-0.016766467065868262,0.009634274278478294
0.6459880239520959,0.32949513079552784,0.662994011976048,0.30530640954835825,-0.017005988023952145,0.024188721247169587
0.7382035928143712,0.32063979892424616,0.7494610778443114,0.30500822382012227,-0.011257485029940173,0.015631575104123885
0.7255089820359282,0.38918182108299837,0.7338922155688622,0.4019322859689909,-0.00838323353293402,-0.012750464885992518
0.6582035928143711,0.3163647628865216,0.657005988023952,0.3106513369849775,0.0011976047904190823,0.005713425901544111
0.6922155688622755,0.293442892886533,0.707305389221557,0.30317399645440957,-0.015089820359281414,-0.009731103567876542
0.660119760479042,0.2438265060762615,0.6718562874251497,0.26536303928600047,-0.011736526946107717,-0.021536533209738973
0.667065868263473,0.25402027217176776,0.6994011976047904,0.2853507238243832,-0.03233532934131733,-0.03133045165261544
0.6931736526946108,0.38245226987547326,0.701556886227545,0.3561776262952734,-0.008383233532934131,0.026274643580199875
